,V00,V1_1,V1_2,V1_3,V1_4,V1_5,V2_1,V2_2,V2_3,groep_split,V3_Codes,V3,V4_1,V4_2,V5_1,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_8,V5_9,V6a,V6b,V7_1,V7_2,V7_3,V7_4,V7_5,id,Opmerkingen,Opmerkingen_Codes,Cijfer,GESLACHT2,OPLEID_HER,IOPOL2023,stedc,nielsen_4,LFT5,lft_weging_Niels,weging_totaal_pol
39,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Neutraal,D,0,Het artikel behandeld de verhoging van de gemiddelde temperatuur in steden en wat het effect van vergroening van tuinen daar op heeft.,3,3,5,4,4,4,4,4,7 Maakt zich heel veel zorgen om de maatschappij,5,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Neutraal,Mee eens,Mee oneens,Neutraal,8AAC468D-2B5B-40CB-BFF4-2F37BC1E7851,,,8,Man,midden,PVV,Zeer sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.4928817399568977
40,Ja,Mee eens,Mee eens,Mee eens,Neutraal,Mee eens,Helemaal mee eens,Neutraal,Helemaal mee oneens,C,1,Dit is voor mij gesneden koek! Ik ben van 1942.,1 Zakelijk,1 Formeel,4,6,7 Is heel erg deskundig,6,6,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,5,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Neutraal,Mee eens,8CE32428-6A59-4BFF-8F0E-330B02CEDE3F,"Als je 't nu nog niet doorhebt, kun je 't wel vergeten.",,8,Vrouw,midden,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.9871332926090284
41,Ja,Een beetje mee eens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee eens,Helemaal mee oneens,A,1,"Ja over permacultuur, tegelwippen en groen aanleggen. Ik heb een permacultuurtuin plus wadi plus biologische inheemse planten. Weet er wel h.e.e.a. van af. Leuk onderwerp dus.",5,4,5,5,5,5,5,5,5,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Mee eens,Helemaal mee eens,2BEE5DBD-B04A-4657-BF80-1215CE5B7F41,,,8,Vrouw,hoog,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.2233371769720087
42,Ja,Mee oneens,Neutraal,Neutraal,Een beetje mee eens,Mee eens,Neutraal,Helemaal mee oneens,Een beetje mee oneens,B,0,"Tegels uit de tuin, zodat er een groenere omgeving ontstaat in de stad waardoor oa de temperatuur daalt.",7 Persoonlijk,6,6,7 Is helemaal niet oprecht,6,5,6,6,7 Maakt zich heel veel zorgen om de maatschappij,5,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Mee eens,Een beetje mee oneens,Mee eens,Mee eens,B8FAB354-54FF-4CFB-9C2A-F01B21B0286F,,,10,Vrouw,midden,"Nee, ik heb niet gestemd",Matig stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.1128899825004623
43,Ja,Mee eens,Neutraal,Helemaal mee eens,Helemaal mee eens,Mee eens,Een beetje mee eens,Neutraal,Een beetje mee eens,A,0,Hoe tuinen en groen in steden over het algemeen een effect hebben op temperatuur binnen de stedelijke omgeving,3,4,5,7 Is helemaal niet oprecht,6,5,7 Is heel erg competent,5,3,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee oneens,Mee eens,Mee oneens,Neutraal,Een beetje mee oneens,C2E2D008-652D-4263-B18A-279AF035CCCB,,,7,Man,hoog,PVV,Matig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.228273342619465
44,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,A,,,4,4,4,4,5,5,6,5,5,6,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Neutraal,Een beetje mee eens,Neutraal,Een beetje mee eens,A80EEECA-7515-4FEB-A966-6061B3375B89,,,7,Man,hoog,VVD,Matig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,0.9971397974775718
45,Ja,Neutraal,Neutraal,Mee eens,Mee oneens,Mee eens,Neutraal,Neutraal,Neutraal,D,0,Klimaatverandering. En het opvangen van de gevolgen daar van.,4,4,4,4,4,4,6,4,6,4,4,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Neutraal,Neutraal,Mee eens,0F0DABDB-5631-4D33-A35D-3385B1DA9F34,,,8,Man,midden,PVV,Weinig stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.2660639664330733
46,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee oneens,Een beetje mee eens,Mee eens,D,,,4,4,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond vooral betegeld,Mee oneens,Mee oneens,Mee oneens,Helemaal mee oneens,Helemaal mee oneens,6F0C478A-AA5D-4210-8792-6FE7FF07BF9E,,,4,Man,midden,"Nee, ik heb niet gestemd",Weinig stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,1.183747872681102
47,Ja,Een beetje mee oneens,Neutraal,Een beetje mee oneens,Mee oneens,Mee eens,Een beetje mee eens,Neutraal,Een beetje mee oneens,D,0,Over tuin tegels/groene tuinen invloed heeft op de temperatuur/klimaat,4,4,4,4,4,4,4,4,5,4,4,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,Een beetje mee oneens,9CEA2FEE-5D44-43AE-A008-C26345A56EC8,,,8,Vrouw,hoog,NSC,Weinig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.3398394905533701
48,Ja,Een beetje mee eens,Mee eens,Neutraal,Mee oneens,Mee eens,Neutraal,Neutraal,Een beetje mee eens,B,0,Ik vraag mij af of wij voldoende groen in de tuin hebben en wat we kunnen veranderen daaraan. Dus meer tegels eruit en dit gaat dan invloed hebben om de temperatuur,4,5,4,5,4,5,4,5,5,5,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Een beetje mee eens,Mee eens,Mee oneens,Een beetje mee eens,FA022745-3AC0-4C1C-B928-5F63DB701BD0,,,8,Vrouw,midden,VVD,Weinig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.0540196414473268
49,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,B,1,Geen aubsudie. Tuin vergroening gewoon verplichten,5,3,4,5,6,6,6,6,6,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,Mee oneens,18537F98-DF60-4E9D-8307-102336F9D77D,,,5,Man,midden,PVV,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.2660639664330733
50,Ja,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee eens,Helemaal mee eens,Mee eens,Mee eens,A,0,"Over klimaatverandering en de temperatuur.
Het laat zien dat vergroende tuinen zorgen voor enige afkoeling.",2,2,2,6,5,6,7 Is heel erg competent,5,6,6,6,Nee,,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,Mee eens,,8C1D15F3-3B03-4A43-82FF-D5F10E26DDF2,,,8,Man,midden,NSC,Sterk stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.0992016061210381
51,Ja,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,A,,,6,4,4,4,4,4,4,4,4,4,4,Nee,,Neutraal,Neutraal,Neutraal,Neutraal,,BECF9726-5FC7-450D-BD1C-2F15DB4A1C5E,,,6,Man,laag,PVV,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.0858760753987349
52,Ja,Mee eens,Een beetje mee oneens,Een beetje mee eens,Neutraal,Mee eens,Mee eens,Een beetje mee eens,Mee oneens,A,0,Het belang van een groene tuin,4,4,4,4,4,4,4,4,4,4,4,Nee,,Neutraal,Neutraal,Een beetje mee eens,Een beetje mee eens,,28224AD0-A4DF-4748-B06E-04E335FE8F69,,,9,Man,hoog,"Nee, ik heb niet gestemd",Sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.8647169768884004
53,Ja,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,Mee eens,Neutraal,Neutraal,Een beetje mee eens,D,0,"meer groene tuinen, minder tegels",4,3,5,4,4,4,4,4,5,4,3,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee oneens,Een beetje mee oneens,Een beetje mee eens,Neutraal,Een beetje mee oneens,92424AB0-1D37-455A-9A05-AC041A6C1C13,,,8,Vrouw,laag,PVV,Sterk stedelijk,"West (UT, NH, ZH)",65,65+,1.2772182036701623
54,Ja,Mee eens,Mee eens,Een beetje mee eens,Neutraal,Mee oneens,Mee eens,Mee eens,Helemaal mee oneens,A,0,"Vergroenen van de stad, zodat het minder warm in de stad wordt.",4,4,4,2,5,5,2,2,2,2,1 Is helemaal niet intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Neutraal,Neutraal,Een beetje mee eens,9EFEA4A6-3B1B-4A79-A0EE-35F31D86406E,,,7,Man,midden,Partij voor de Dieren,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.4495627366901709
55,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee eens,Mee eens,Mee oneens,A,0,Over de invloed van de klimaatverandering,3,3,4,6,6,6,6,3,6,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Een beetje mee eens,Neutraal,Mee oneens,Mee eens,56676658-D0DE-42B9-A9C1-EC3ADF3C443A,,,7,Vrouw,hoog,NSC,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.3398394905533701
56,Ja,Mee oneens,Neutraal,Mee oneens,Mee oneens,Een beetje mee eens,Een beetje mee eens,Mee oneens,Mee eens,C,0,Over het invloed van groene tuinen op het klimaat tov stenen tegeltuinen. Ook verschillend natuurlijk in steden en platteland.,4,6,5,4,6,5,6,6,6,6,7 Is heel erg intelligent,Nee,,Neutraal,Mee eens,Een beetje mee eens,Een beetje mee eens,,7B7BB06D-D459-430B-84C6-C1C11F742168,,,9,Man,hoog,DENK,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.7028114941501693
57,Ja,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Neutraal,Neutraal,Mee oneens,Mee oneens,Mee oneens,B,0,Vergroenen van tuinen in de strijd tegen klimaatverandering,2,2,3,5,6,6,4,5,5,5,6,Nee,,Een beetje mee oneens,Mee eens,Een beetje mee oneens,Een beetje mee oneens,,D2F4F28C-3180-4F0E-B78F-47F33D4A398B,,,4,Vrouw,hoog,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.0958031897610347
58,Ja,Mee oneens,Mee eens,Mee oneens,Mee oneens,Mee eens,Mee eens,Een beetje mee eens,Helemaal mee oneens,A,0,"Klimaatbeheersing, waar wij zelf aan kunnen meehelpen om onze tuin groen te houden ipv te betegelen, duidelijke taal. Zo het water beter “vast” te houden, zodat het niet direct in het riool wegloopt, en de steden een stuk koeler kunnen houden.",4,4,6,6,5,6,5,6,6,5,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Mee eens,Mee oneens,Een beetje mee eens,Helemaal mee eens,C0BF0FBE-73D0-4B24-BFC5-30566A9CC939,"Goed onderwerp, noodzakelijk ook, ga door hiermee.",,8,Vrouw,laag,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.906915014
59,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee oneens,D,0,Dat er vergroening moet plaatsvinden door tegels uit de tuin te verwijderen en groen daarvoor in de plaats aan brengen.,4,4,6,6,6,5,6,4,6,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Mee eens,Mee eens,Neutraal,Neutraal,424A5D6B-4305-4F34-BD2A-7665A5CF8399,,,10,Man,hoog,VVD,Sterk stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.0423181260816656
60,Ja,Een beetje mee oneens,Mee eens,Neutraal,Neutraal,Een beetje mee eens,Mee eens,Een beetje mee eens,Mee oneens,C,0,de invloeden van de mensen op het klimaat.,3,4,3,6,5,5,5,5,4,4,4,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Mee oneens,405DA1C3-78A4-42D0-A1CA-502D96AC58CD,,,5,Vrouw,midden,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,0.9219113724945249
61,Ja,Mee oneens,Mee eens,Een beetje mee oneens,Helemaal mee oneens,Mee eens,Mee eens,Mee oneens,Mee oneens,D,1,het is goed en duidelijk verwoord. de aandacht en noodzaak worden met deze tekst onder de aandacht gebracht.,6,6,4,6,6,6,6,5,6,6,6,Ja,In mijn tuin is de grond vooral betegeld,Mee oneens,Mee eens,Mee oneens,Mee eens,Een beetje mee oneens,0BF0712D-C5DC-45D5-A704-5D7C1C42A757,,,6,Man,midden,D66,Matig stedelijk,"West (UT, NH, ZH)",65,65+,1.2128353378022412
62,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Helemaal mee eens,Helemaal mee eens,Een beetje mee eens,Helemaal mee oneens,B,0,"Minder tegels, meer groen in de tuin heeft invloed op temperatuur, waterafvloed etc",5,5,4,6,5,6,6,5,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Een beetje mee oneens,Neutraal,Mee eens,7A81CE41-9EA4-4903-9A77-441F2D62B109,,,7,Vrouw,hoog,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.2233371769720087
63,Ja,Een beetje mee oneens,Mee oneens,Mee eens,Een beetje mee eens,Een beetje mee eens,Helemaal mee oneens,Helemaal mee oneens,Een beetje mee eens,D,,,4,4,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Neutraal,Neutraal,Neutraal,Een beetje mee eens,Mee oneens,9E13BE16-E703-4332-9CF9-666960E48CD9,,,8,Man,laag,PVV,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.9752162951202262
64,Ja,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,A,0,Het artikel ging over het vergroenen van tuinen en openbare plekken in Nederlandse steden.,3,3,6,7 Is helemaal niet oprecht,4,5,5,5,7 Maakt zich heel veel zorgen om de maatschappij,7 Geeft heel veel om de maatschappij,6,Nee,,Mee eens,Mee eens,Mee oneens,Mee eens,,B8833916-999D-4BB0-9A7E-CB5C91A9C1D3,,,9,Man,laag,Volt,Matig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.4180252836733038
65,Ja,Mee eens,Helemaal mee eens,Mee eens,Neutraal,Mee eens,Neutraal,Neutraal,Mee eens,D,0,ik heb geen tuin,6,3,5,5,6,6,5,6,6,5,6,Nee,,Helemaal mee eens,Mee eens,Een beetje mee eens,Mee eens,,01F6733C-3D31-4DD6-AA8E-F8641EA1E348,,,9,Man,laag,VVD,Matig stedelijk,"West (UT, NH, ZH)",65,65+,0.7735950172529962
66,Ja,Mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee eens,Een beetje mee eens,Helemaal mee oneens,D,0,"Over manieren om steden te vergroenen, waardoor het in de stad koeler wordt en wateroverlast wordt tegengegaan",4,3,4,6,7 Is heel erg deskundig,6,6,7 Is heel erg eerlijk,4,7 Geeft heel veel om de maatschappij,5,Nee,,Neutraal,Mee eens,Een beetje mee eens,Mee eens,,65A853E5-5231-4B90-8D80-00D684A6505B,,,7,Man,midden,NSC,Matig stedelijk,"West (UT, NH, ZH)",18-24,18 t/m 39,1.3501619228064483
67,Ja,Een beetje mee oneens,Mee oneens,Een beetje mee eens,Een beetje mee eens,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens,D,,,4,4,5,4,3,3,4,3,5,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee oneens,Neutraal,Een beetje mee oneens,Een beetje mee eens,Helemaal mee oneens,A3B09ECB-4372-4B42-8035-41EEB27EEC67,,,7,Vrouw,midden,Forum voor Democratie,Matig stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.5547317833220704
68,Ja,Neutraal,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee oneens,Mee oneens,Helemaal mee eens,C,1,Zit een kern van waarheid in in mijn ogen,2,2,7 Is heel erg gevoelig,6,6,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Neutraal,Neutraal,Mee oneens,5C871273-C58D-494A-B5E1-447B4FB143CB,,,10,Man,laag,PVV,Matig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.9752162951202262
69,Ja,Mee oneens,Een beetje mee eens,Een beetje mee oneens,Helemaal mee oneens,Mee eens,Helemaal mee eens,Een beetje mee eens,Neutraal,A,0,vergroening is minder schadelijk voor het klimaat. Het verwarmd minder op,6,2,4,5,5,6,5,6,5,5,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee oneens,60253138-005B-4139-BB49-A1A905A7473C,,,9,Vrouw,laag,NSC,Matig stedelijk,"West (UT, NH, ZH)",65,65+,1.1088857577998872
70,Ja,Een beetje mee eens,Helemaal mee eens,Helemaal mee eens,Neutraal,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,B,0,Vergroenen van tegeltuinen.,1 Zakelijk,1 Formeel,7 Is heel erg gevoelig,6,6,7 Is heel erg betrouwbaar,7 Is heel erg competent,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,Neutraal,Helemaal mee oneens,6457367F-94A9-4F3D-8535-9478B8C44A2F,,,2,Man,laag,CDA,Matig stedelijk,"West (UT, NH, ZH)",65,65+,0.891400414
71,Ja,Een beetje mee eens,Mee eens,Een beetje mee eens,Neutraal,Mee eens,Mee eens,Neutraal,Mee oneens,A,0,over de  verlaging van de temperatuur en het verminderen van wateroverlast door vergroening van de tuinen,5,5,4,6,5,6,6,6,6,6,2,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Mee oneens,Neutraal,Neutraal,AAC250FC-AE55-4661-9C13-6223656EB619,,,8,Man,laag,VVD,Matig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,0.7917024210092954
72,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Neutraal,Mee oneens,D,,,4,4,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Neutraal,Mee eens,Neutraal,Neutraal,Neutraal,AC31930E-1F8B-4545-915F-9B3C7C1D29F6,,,4,Man,midden,VVD,Weinig stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,1.0278190719261153
73,Ja,Mee oneens,Mee eens,Mee oneens,Mee oneens,Een beetje mee eens,Helemaal mee eens,Een beetje mee eens,Mee oneens,B,0,Stenen uit de tuin halen zodat steden groener worden en daardoor minder warm.,6,5,6,7 Is helemaal niet oprecht,5,6,4,6,4,4,1 Is helemaal niet intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Mee eens,Helemaal mee eens,Mee oneens,Neutraal,097B6700-1171-442C-B7D0-0894A6BA1D8D,,,8,Vrouw,hoog,GroenLinks-PvdA,Sterk stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.0958031897610347
74,Ja,Een beetje mee eens,Een beetje mee eens,Neutraal,Een beetje mee oneens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Helemaal mee oneens,C,0,Er wordt aangegeven dat groene tuinen positieve invloed heeft klimaatveranderingen. Het is beter dan tuinen met tegels.,5,5,5,5,5,5,5,5,5,5,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Neutraal,Een beetje mee eens,Mee oneens,Een beetje mee eens,Neutraal,3C6ADADA-9F98-45C1-B12E-1E0662E588D0,,,9,Vrouw,hoog,DENK,Sterk stedelijk,"West (UT, NH, ZH)",40-54,40 t/m 64,2.3884504098000945
75,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,C,0,Vergroeiing van stedelijk gebied,3,3,5,7 Is helemaal niet oprecht,6,6,7 Is heel erg competent,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Een beetje mee eens,Helemaal mee oneens,Mee oneens,Mee eens,6D91E98D-50BE-4CA3-B2F5-411052DCAA27,,,9,Man,hoog,VVD,Sterk stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.0423181260816656
76,Ja,Mee oneens,Mee eens,Mee oneens,Helemaal mee oneens,Mee eens,Een beetje mee eens,Neutraal,Mee oneens,C,0,Dat het hebben van een tuin met planten beter is voor het klimaat,5,5,4,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,5,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,5,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Mee eens,Mee oneens,Neutraal,Mee oneens,82B9AF53-FBEE-4ECE-BC93-6DAD45533611,,,8,Vrouw,laag,"Nee, ik heb niet gestemd",Sterk stedelijk,"West (UT, NH, ZH)",65,65+,0.9722101732165062
77,Ja,Een beetje mee eens,Mee eens,Neutraal,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Neutraal,C,,,4,4,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,D707952A-8DF5-482F-87A3-F5552BE97203,,,6,Vrouw,laag,NSC,Weinig stedelijk,"West (UT, NH, ZH)",65,65+,1.1088857577998872
78,Ja,Neutraal,Een beetje mee eens,Mee eens,Neutraal,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,D,0,De positieve effecten van tuinvergroening in steden.,4,3,5,6,5,5,5,5,5,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Een beetje mee eens,Neutraal,Neutraal,Neutraal,AFF7785E-34F9-466E-8FEB-49B3999B764F,,,9,Vrouw,midden,"Nee, ik heb niet gestemd",Weinig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,0.9882862243985404
79,Ja,Een beetje mee eens,Mee oneens,Neutraal,Neutraal,Een beetje mee eens,Een beetje mee eens,Neutraal,Mee oneens,C,0,Meer groen in tuinen heeft invloed op de temperatuur in een gebied en heeft een positieve invloed op bijvoorbeeld droogte ivm grondwater vasthouden.,3,3,5,6,6,6,6,5,4,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Mee eens,Mee oneens,Neutraal,Mee eens,74576BF6-41C3-4CDD-B44B-5BF927CE746F,,,8,Vrouw,hoog,VVD,Weinig stedelijk,"West (UT, NH, ZH)",25-39,18 t/m 39,1.2528298485390712
80,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Neutraal,Een beetje mee eens,Een beetje mee eens,B,0,vergroening van steden om de waterhuishouding te reguleren,7 Persoonlijk,4,4,5,6,5,5,4,5,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Neutraal,Een beetje mee oneens,Neutraal,Neutraal,308BC1A9-B6B3-48DF-8FFA-58462AD98BF6,,,8,Man,midden,CDA,Weinig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.1843384798029521
81,Ja,Een beetje mee eens,Mee eens,Neutraal,Een beetje mee oneens,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,D,0,Vergroening van stad en tuin beter voor klimaat en wateroverlast,5,5,5,6,6,6,6,6,6,6,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Een beetje mee oneens,Een beetje mee eens,Een beetje mee eens,03B1825D-BF10-4F1E-B7CB-E5523DEA3215,,,8,Vrouw,midden,"Nee, ik heb niet gestemd",Matig stedelijk,"West (UT, NH, ZH)",55-64,40 t/m 64,1.1128899825004623
82,Ja,Mee eens,Mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Een beetje mee eens,Mee oneens,A,0,"het vergroenen van stedelijke gebieden draagt bij tot een beter klimaat, lagere temperatuur en betere waterhuishouding",4,6,6,5,5,4,5,6,6,4,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Helemaal mee eens,Helemaal mee oneens,Neutraal,Een beetje mee eens,A3EC5C55-F93C-4F07-BE73-C88EDEA5A29C,,,8,Man,laag,VVD,Matig stedelijk,"West (UT, NH, ZH)",65,65+,0.7735950172529962
